epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.22857142984867096,0.0010000000474974513,6.8068528175354,0.20000000298023224,2.9394583702087402
1,0.27142858505249023,0.0010000000474974513,2.1418750286102295,0.20000000298023224,1.718162178993225
2,0.20000000298023224,0.0010000000474974513,1.71989905834198,0.3499999940395355,1.6265195608139038
3,0.3142857253551483,0.0010000000474974513,1.610520839691162,0.20000000298023224,1.6160297393798828
4,0.17142857611179352,0.0010000000474974513,1.6208064556121826,0.20000000298023224,1.6275794506072998
5,0.20000000298023224,0.0010000000474974513,1.6234480142593384,0.20000000298023224,1.6170858144760132
6,0.20000000298023224,0.0010000000474974513,1.6173372268676758,0.20000000298023224,1.609808325767517
7,0.2142857164144516,0.0010000000474974513,1.6101759672164917,0.20000000298023224,1.6094061136245728
8,0.20000000298023224,0.0010000000474974513,1.6094485521316528,0.20000000298023224,1.609457015991211
9,0.20000000298023224,0.0010000000474974513,1.6095554828643799,0.20000000298023224,1.6094509363174438
10,0.20000000298023224,0.0010000000474974513,1.6094446182250977,0.20000000298023224,1.6094512939453125
11,0.20000000298023224,0.0005000000237487257,1.6094622611999512,0.20000000298023224,1.6094497442245483
12,0.20000000298023224,0.0005000000237487257,1.609471082687378,0.20000000298023224,1.6094512939453125
13,0.20000000298023224,0.0005000000237487257,1.609466552734375,0.20000000298023224,1.609452486038208
